page	x	y	w	h	conf	text
1	0.29887	0.81534	0.39662	0.02187	1.000	TOWN OF LUNENBURG
1	0.14850	0.77462	0.69737	0.02189	1.000	ANNUAL REPORT FOR FISCAL YEAR 2021
1	0.33459	0.54640	0.30827	0.08877	0.500	COMBURG MABR
1	0.30572	0.41467	0.08272	0.11530	1.000	SETTLED
3	0.41729	0.91130	0.13722	0.01457	1.000	In Memoriam
3	0.09398	0.64678	0.79699	0.01746	1.000	Emily M. (Moore) Foster, 96, a longtime Lunenburg resident, passed away peacefully on June 28, 2021.
3	0.08459	0.62784	0.81203	0.01610	1.000	From Cub Scout Den Mother to beloved Children's Librarian to Meals on Wheels volunteer to busy Senior
3	0.08459	0.60890	0.81391	0.01768	1.000	Center member, Emily was active in the Lunenburg community, and enjoyed golf and bowling leagues and
3	0.09012	0.58894	0.80282	0.02069	1.000	the "Bookworms" club. Emily loved her "Story Hour" kids from her 20+ years as the Children's Librarian
3	0.11278	0.57122	0.75940	0.01748	1.000	of the Ritter Memorial Library in Lunenburg. After retirement, she became an active member of the
3	0.08271	0.55366	0.81767	0.01768	1.000	Lunenburg Friendly Seniors and the Eagle House Senior Center. She also worked for years as a poll worker
3	0.13910	0.53488	0.70301	0.01752	1.000	for elections in Lunenburg and assisted in the yard sales for the United Parish of Lunenburg.
3	0.33459	0.48547	0.53195	0.01895	1.000	Robert M. Herrick, "Mickey" Herrick. 73, passed away on May 9th,
3	0.33459	0.47093	0.49436	0.01613	1.000	2021, surrounded by his immediate family. He was a graduate of
3	0.33459	0.45349	0.54887	0.01599	1.000	Lunenburg High School during which time he was Vice President of his
3	0.33271	0.43592	0.54135	0.01768	1.000	class and an accomplished athlete. Mickey continued his love of sports
3	0.33271	0.42006	0.56391	0.01599	1.000	having played men's softball on numerous local teams throughout his life.
3	0.33271	0.40246	0.55639	0.01614	1.000	He truly cherished the lifelong friendships and memories that were made
3	0.33459	0.38510	0.55075	0.01610	1.000	while he was playing. Mickey was a prominent figure in the community
3	0.33271	0.36919	0.53008	0.01599	1.000	and a local business owner for over 45 years. He was most known for
3	0.33271	0.35164	0.55075	0.01610	1.000	"Mickey's Place,", a Lunenburg staple which served wonderful food and
3	0.33271	0.33428	0.55639	0.01610	1.000	spirits for over 28 years. When not cracking jokes across the bar, Mickey
3	0.33271	0.31686	0.55639	0.01599	1.000	could be found coaching T-ball, Little League and LHS Varsity Softball,
3	0.33459	0.30082	0.52632	0.01610	1.000	and serving on the Trustee Board over the years. He was a passionate
3	0.08083	0.28343	0.79887	0.01613	1.000	sports fan and loved spending his free time falling asleep in his chair watching a Boston Red Sox or New
3	0.08271	0.26599	0.79135	0.01747	1.000	England Patriots game, Howard Stern, or anything political. More than anything, Mickey loved to spend
3	0.08083	0.24842	0.43797	0.01768	1.000	time with his wife, Kathleen, children and grandchildren.
3	0.49624	0.04506	0.00940	0.00872	0.500	2
4	0.36278	0.90688	0.27068	0.01610	1.000	TABLE OF CONTENTS
4	0.17857	0.86332	0.15602	0.01326	1.000	Lunenburg Profile
4	0.17857	0.84438	0.36842	0.01326	1.000	ELECTED OFFICIALS- STATE & LOCAL
4	0.17857	0.82544	0.22180	0.01177	1.000	APPOINTED OFFICIALS
4	0.17669	0.80378	0.19361	0.01453	1.000	ADMINISTRATION
4	0.17669	0.78343	0.13158	0.01455	1.000	Town Manager
4	0.18045	0.76599	0.09774	0.01163	1.000	Accountant
4	0.18045	0.74558	0.36842	0.01326	1.000	Balance Sheet for year ending June 30, 2021
4	0.18045	0.72820	0.25376	0.01170	1.000	General Funds Revenue Chart
4	0.17857	0.70486	0.14662	0.01462	1.000	FY 2021 Receipts
4	0.21241	0.68592	0.28383	0.01326	1.000	General Fund Expenditures Chart
4	0.21053	0.66414	0.36090	0.01768	1.000	General Fund Appropriations Summary &
4	0.21241	0.64826	0.21992	0.01178	1.000	Classification of Accounts
4	0.21241	0.62645	0.19361	0.01308	1.000	Special Revenue Funds
4	0.21241	0.60606	0.18233	0.01458	1.000	Capital Projects Fund
4	0.18045	0.58866	0.15977	0.01172	1.000	Board of Assessors
4	0.18045	0.56977	0.16541	0.01163	1.000	Treasurer/Collector
4	0.18045	0.54640	0.30451	0.01464	1.000	Treasurer's Cash as of June 30, 2021
4	0.21805	0.53052	0.10150	0.01020	1.000	Trust Funds
4	0.21805	0.50872	0.23496	0.01308	1.000	Five Year Outstanding Debt
4	0.17857	0.48692	0.22180	0.01599	1.000	Debt Repayment Schedule
4	0.21805	0.47093	0.16353	0.01171	1.000	Collection of Taxes
4	0.17857	0.44913	0.17857	0.01457	1.000	TOWN SERVICES
4	0.18045	0.43023	0.21241	0.01308	1.000	Agricultural Commission
4	0.45677	0.42866	0.17105	0.01465	1.000	No Report Submitted
4	0.18045	0.41130	0.39850	0.01168	1.000	Architectural Preservation District Commission
4	0.17857	0.38794	0.18045	0.01467	1.000	Building Department
