page	x	y	w	h	conf	text
1	0.29135	0.21948	0.41353	0.02471	1.000	TOWN OF LUNENBURG
1	0.13534	0.26163	0.72556	0.02326	1.000	ANNUAL REPORT FOR FISCAL YEAR 2022
1	0.34023	0.35901	0.31955	0.09448	0.300	CARBURG MASS
3	0.40602	0.89236	0.18985	0.01910	1.000	IN MEMORIAM
3	0.26692	0.81250	0.64850	0.01314	1.000	Sarah M. Grant passed away on February 4, 2022. She had lived in Lunenburg since
3	0.26692	0.79506	0.50564	0.01308	1.000	2012 and been a member of the Council on Aging from 2013 to 2022.
3	0.26504	0.76736	0.67105	0.01612	1.000	Sarah founded one of the Council on Aging's annual events, the Tea Party, which was a very
3	0.26504	0.75145	0.65038	0.01453	1.000	popular event. She was very focused on all the little details that go into a formal tea party.
3	0.26504	0.73401	0.67105	0.01453	1.000	Sarah also led craft classes at the Senior Center as she was very talented. She will be missed.
3	0.29887	0.55952	0.63158	0.01612	1.000	William J. Gustus passed away in his home on September 19, 2022, surrounded by
3	0.29511	0.54215	0.63346	0.01599	1.000	his loving family. Bill owned and operated Settlers Crossing Golf Course in Lunenburg
3	0.29511	0.52471	0.62594	0.01453	1.000	and the Westminster Golf & Country Club in Westminster with his wife Laura Caron-
3	0.29887	0.50868	0.60150	0.01314	1.000	Gustus and business partner Donnie Lyons. Prior to his retirement he was the Town
3	0.29699	0.48834	0.61654	0.01612	1.000	Administrator for the Town of Lynnfield, and the Chief Administrative and Financial
3	0.29699	0.47384	0.25940	0.01308	1.000	Officer for the Town of Lunenburg.
3	0.34023	0.34738	0.55827	0.01453	1.000	Longtime dance and physical education teacher, Genevieve C. Nass, 67, died
3	0.34023	0.32837	0.55075	0.01612	1.000	Nov. 29, 2022. Genevieve was born on Sept. 30, 1955, attended Lunenburg
3	0.34023	0.31250	0.44549	0.01463	1.000	schools and graduated from Lunenburg High School in 1973.
3	0.34211	0.28919	0.58647	0.01314	1.000	Known for the twinkle in her eye and her big smile, she ran her own dance studio
3	0.34023	0.27034	0.52068	0.01463	1.000	for more than 40 years and taught physical education for 20 years in the
3	0.34023	0.25145	0.19737	0.01599	1.000	Lunenburg Public Schools.
3	0.34211	0.23110	0.52444	0.01170	1.000	She looked forward to summers at the Town Beach and also directed the
3	0.34211	0.21076	0.53195	0.01453	1.000	Lunenburg Town Beach for many years, acting as a lifeguard, swimming
3	0.34023	0.19320	0.22744	0.01464	1.000	instructor and lifeguard trainer.
3	0.49624	0.02762	0.00940	0.01017	0.500	3
4	0.35902	0.90402	0.25188	0.01895	1.000	TABLE OF CONTENTS
4	0.19173	0.85901	0.14850	0.01599	1.000	Lunenburg Profile
4	0.19173	0.84003	0.34962	0.01612	1.000	ELECTED OFFICIALS- STATE & LOCAL
4	0.19361	0.82118	0.21053	0.01463	1.000	APPOINTED OFFICIALS
4	0.19361	0.80087	0.18233	0.01599	1.000	ADMINISTRATION
4	0.19173	0.78051	0.12218	0.01463	1.000	Town Manager
4	0.19352	0.75983	0.09228	0.01523	1.000	Accountant
4	0.19173	0.73834	0.34398	0.01892	1.000	Balance Sheet for year ending June 30, 2022
4	0.19361	0.72093	0.23872	0.01453	1.000	General Funds Revenue Chart
4	0.19173	0.70058	0.13722	0.01599	1.000	FY 2022 Receipts
4	0.21992	0.68023	0.27256	0.02041	1.000	General Fund Expenditures Chart
4	0.21992	0.65988	0.33647	0.02326	1.000	General Fund Appropriations Summary &
4	0.21992	0.64236	0.20301	0.01463	1.000	Classification of Accounts
4	0.21992	0.62054	0.18045	0.01612	1.000	Special Revenue Funds
4	0.21992	0.60169	0.17293	0.01463	1.000	Capital Projects Fund
4	0.19173	0.58135	0.15038	0.01612	1.000	Board of Assessors
4	0.19173	0.56250	0.15977	0.01453	1.000	Treasurer/Collector
4	0.27444	0.54067	0.28571	0.01746	1.000	Treasurer's Cash as of June 30, 2022
4	0.22361	0.52296	0.09977	0.01512	1.000	Trust Funds
4	0.19173	0.50145	0.22932	0.01599	1.000	Five Years Outstanding Debt
4	0.19173	0.48256	0.20677	0.01453	1.000	Debt Repayment Schedule
4	0.22368	0.46354	0.15038	0.01466	1.000	Collection of Taxes
