page	x	y	w	h	conf	text
1	0.37782	0.86186	0.25564	0.01896	1.000	TOWN OF LUNENBURG
1	0.26880	0.82837	0.47180	0.01761	1.000	ANNUAL REPORT FOR FISCAL YEAR 2017
1	0.46805	0.24702	0.05827	0.00879	1.000	TOWN HALL
2	0.40038	0.88219	0.20113	0.02188	1.000	In Memoríam
2	0.22556	0.77753	0.16729	0.01463	1.000	Lillian S. Griffiths
2	0.11654	0.74702	0.73684	0.01761	1.000	Lillian passed away on September 30th at the age of 99. Lillian grew up on the family farm in
2	0.11654	0.72965	0.75752	0.01744	1.000	Lunenburg with four brothers and five sisters. After distinguishing herself as a scholar-athlete at
2	0.11654	0.71076	0.74060	0.01891	1.000	Lunenburg High and graduating from Fitchburg State in 1941, she began her 33-year career in
2	0.11654	0.69469	0.71617	0.01761	1.000	education as a junior high teacher in Lunenburg. She went on to teach fifth grade, earn her
2	0.11654	0.67584	0.73496	0.01747	1.000	Master's Degree from Boston University. and serve as the Reading Supervisor for grades K-8
2	0.11466	0.65843	0.71805	0.01744	1.000	from 1957 until her retirement in 1977. She was past president of the Lunenburg Teachers'
2	0.11646	0.63965	0.75773	0.02401	1.000	Association and the North Worcester County's Council on Reading. She was an avid golfer and
2	0.11654	0.62202	0.70865	0.01761	1.000	past president of the Oak Hill Country Club Women's Golf Association. She also coached
2	0.11654	0.60465	0.75752	0.01744	1.000	basketball and field hockey at Lunenburg High and was deeply honored to be one of the first ten
2	0.11450	0.58714	0.41578	0.02010	1.000	inductees to the LHS Athletic Hall of Fame in 2007.
2	0.17481	0.50145	0.61842	0.01599	1.000	Walter Barrett Keeler, age 90, died April 24th. Mr. Keeler was active in the
2	0.11654	0.48256	0.74248	0.01744	1.000	Lunenburg community, taking leadership positions in the United Parish; serving on the School
2	0.11654	0.46503	0.72744	0.01761	1.000	Committee from 1965-1974; helping to found Hickory Hills Landowners Inc. in 1978 which
2	0.11654	0.44618	0.76128	0.01894	1.000	purchased the lake for residents and shareholders; working tirelessly to have Hickory Hills roads
2	0.11466	0.43023	0.75940	0.01599	1.000	taken over by the Town; and culminating in service on the Lunenburg Board of Selectmen from
2	0.11647	0.41253	0.09413	0.01652	1.000	1984-1987.
2	0.11654	0.38368	0.73308	0.01748	1.000	Sarah Powell, 103, passed away on September 13, 2017. She was the recipient of the Boston
2	0.11654	0.36628	0.74812	0.01744	1.000	Post Cane Award in 2015. At that time, she said she was ancient. Sarah's wit will be missed by
2	0.11466	0.34738	0.50000	0.01894	1.000	all, as well as her special ability to say the alphabet backwards!
2	0.11654	0.20635	0.75752	0.01612	1.000	Einard Warpula, 89, passed away on May 17th at home surrounded by family. Einard lived on
2	0.11466	0.18895	0.72368	0.01599	1.000	the same property on Flat Hill Road in Lunenburg for 87 years. Einard owned Warpula Bus
2	0.11654	0.17006	0.75752	0.01893	1.000	Company for 25 years, safely transporting thousands of students in Lunenburg. Upon "retiring,"
2	0.11466	0.15253	0.73684	0.01761	1.000	he drove motor-coaches for Wilson Bus Lines and school buses for local contractors, right up
2	0.11654	0.13517	0.75940	0.01599	1.000	until last December. He was a wealth of knowledge on best-routes, landmarks, parking spots and
2	0.11466	0.11773	0.75940	0.01744	1.000	all things mechanical. Einard loved to drive and trained many others to drive as well. He loved a
2	0.11654	0.09884	0.66729	0.01748	1.000	good story and a good laugh and always found something positive in every situation.
2	0.49624	0.07413	0.00940	0.01017	1.000	2
3	0.36842	0.88663	0.25564	0.01599	1.000	TABLE OF CONTENTS
3	0.20113	0.84152	0.14850	0.01612	1.000	Lunenburg Profile
3	0.20113	0.82558	0.25376	0.01308	1.000	Elected Officials- State & Local
3	0.20113	0.80378	0.25188	0.01599	1.000	Appointed Officials ............
3	0.20113	0.78634	0.18233	0.01744	1.000	ADMINISTRATION
3	0.20113	0.76587	0.19361	0.01612	1.000	Town Manager Report..
3	0.20113	0.74709	0.09586	0.01308	1.000	Accountant
3	0.20113	0.72669	0.33083	0.01463	1.000	Balance Sheet for year ending June 30, 2017
3	0.20113	0.70930	0.22368	0.01466	1.000	General Funds Revenue Chart
3	0.19925	0.68895	0.13722	0.01453	1.000	FY 2017 Receipts
3	0.23120	0.66860	0.24812	0.01599	1.000	General Fund Expenditures Chart
3	0.23120	0.64971	0.31015	0.01745	1.000	General Fund Appropriations Summary &
3	0.31391	0.63219	0.19173	0.01316	1.000	Classification of Accounts
3	0.23308	0.61186	0.17105	0.01314	1.000	Special Revenue Funds
3	0.23120	0.59152	0.16165	0.01463	1.000	Capital Projects Fund
3	0.20301	0.57558	0.15038	0.01172	1.000	Board of Assessors
3	0.20301	0.55669	0.18985	0.01163	1.000	Treasurer/Tax Collector
3	0.20301	0.53343	0.27444	0.01453	1.000	Treasurer's Cash as of June 30, 2017
3	0.23866	0.51715	0.09035	0.01220	1.000	Trust Funds
3	0.23684	0.49702	0.21053	0.01315	1.000	Five Year Outstanding Debt
3	0.20113	0.47520	0.34774	0.01463	1.000	Debt Repayment Schedule as of June 30, 2017
3	0.23872	0.45930	0.14286	0.01168	1.000	Collection of Taxes
3	0.20113	0.43895	0.16917	0.01318	1.000	TOWN SERVICES
3	0.20113	0.41715	0.37406	0.01599	1.000	Agricultural Commission - no report submitted
3	0.20301	0.40253	0.37406	0.01026	1.000	Architectural Preservation District Commission
3	0.20113	0.37936	0.16917	0.01453	1.000	Building Department
3	0.20113	0.36037	0.18045	0.01318	1.000	Cemetery Commission
3	0.20113	0.34301	0.21053	0.01314	1.000	Conservation Commission
3	0.20113	0.32118	0.14286	0.01463	1.000	Council on Aging
3	0.20113	0.30378	0.13722	0.01319	1.000	Cultural Council
3	0.20113	0.28343	0.22932	0.01453	1.000	Department of Public Works
3	0.20113	0.26587	0.15602	0.01174	1.000	Finance Committee
3	0.20301	0.24554	0.24060	0.01319	1.000	Green Community Task Force
3	0.46020	0.24394	0.17177	0.01643	1.000	- no report submitted
3	0.19925	0.22669	0.18421	0.01314	1.000	Historical Commission
3	0.19925	0.20486	0.19549	0.01463	1.000	Information Technology
3	0.20113	0.18750	0.13346	0.01463	1.000	Public Library...
3	0.20113	0.17006	0.28383	0.01174	1.000	Public Access Channel Committee..
3	0.20113	0.14826	0.31767	0.01453	1.000	Senior Property Tax Work Off Program
3	0.20113	0.13070	0.15038	0.01319	1.000	Sewer Commission
3	0.20113	0.10901	0.31203	0.01453	1.000	Veterans Services - no report submitted
3	0.49436	0.07413	0.01128	0.01017	1.000	3
3	0.83459	0.80669	0.01316	0.01308	0.500	9
3	0.82895	0.76744	0.02444	0.01308	1.000	16
3	0.82895	0.72965	0.02444	0.01308	1.000	20
3	0.82895	0.70930	0.02256	0.01308	1.000	21
3	0.82895	0.69041	0.02444	0.01308	1.000	22
3	0.82895	0.67151	0.02256	0.01308	1.000	23
3	0.82895	0.63227	0.02444	0.01308	1.000	24
3	0.82895	0.61337	0.02444	0.01308	1.000	29
3	0.82895	0.59448	0.02444	0.01308	1.000	34
3	0.82895	0.57413	0.02444	0.01308	1.000	35
3	0.82895	0.53634	0.02444	0.01308	1.000	36
3	0.82895	0.51744	0.02444	0.01163	1.000	37
3	0.82895	0.49709	0.02444	0.01308	1.000	40
3	0.82895	0.47820	0.02256	0.01308	1.000	41
3	0.82895	0.45930	0.02256	0.01308	1.000	43
3	0.82895	0.40116	0.02444	0.01308	1.000	48
3	0.82895	0.38227	0.02444	0.01163	1.000	48
