page	x	y	w	h	conf	text
1	0.28068	0.74648	0.13449	0.05427	1.000	MEMORIAL
1	0.41465	0.72369	0.08516	0.03590	1.000	LIBRAR
1	0.64790	0.72858	0.20850	0.04873	0.500	TRLUNENBURG 1978
1	0.70677	0.67442	0.04699	0.02326	0.500	KNBURG
1	0.74135	0.64360	0.04023	0.04215	1.000	MAS
1	0.56391	0.57267	0.17481	0.05378	1.000	FY14
1	0.43985	0.61483	0.11278	0.03779	1.000	Repon
1	0.34872	0.56834	0.09506	0.08037	1.000	ToWn
1	0.34210	0.47558	0.09174	0.10174	1.000	Tenuuy
1	0.08835	0.34593	0.40789	0.03779	1.000	LUNENBURG
2	0.38158	0.06101	0.23684	0.01314	1.000	Cover Design: Joann McLaughlin
3	0.43985	0.92878	0.18045	0.01744	1.000	In Memoríam
3	0.33647	0.88517	0.56579	0.01890	1.000	Jane Doyle was born in Fitchburg on April 17, 1941. She was a
3	0.33647	0.86483	0.56579	0.01744	1.000	graduate of the Mary A. Burnham School for Girls and a 1963
3	0.33647	0.84301	0.53759	0.01891	1.000	graduate of Skidmore College with a BSN in Nursing. Jane
3	0.33835	0.82267	0.58271	0.01890	1.000	earned an MS in Nursing from Boston University and an MBA
3	0.33835	0.80233	0.55075	0.01744	1.000	in Health Care Administration from Western New England
3	0.33835	0.78198	0.54699	0.01744	1.000	College in 1984. Jane was a longtime resident of Lunenburg.
3	0.33647	0.74851	0.53195	0.01748	1.000	Jane was a member of the National Teachers Association,
3	0.33835	0.72520	0.55827	0.01910	1.000	National Educational Association, Sigma Theta Tau-Nursing
3	0.12782	0.70486	0.72556	0.01910	1.000	Honor Society and Health Alliance Guild, Lunenburg Woman's Club, Lunenburg
3	0.12782	0.68452	0.73120	0.01761	1.000	Friendly Seniors and the Lunenburg Turkey Hill Family Lions Club. She was the
3	0.12782	0.66270	0.78383	0.01910	1.000	Chairperson of the Lunenburg Community Council, member of the Lunenburg Council
3	0.12782	0.64236	0.79511	0.01910	1.000	on Aging, Past-President of the Lunenburg-Townsend Rotary Club, and recipient of the
3	0.12782	0.62054	0.78195	0.01910	1.000	Paul Harris Fellow Award, a Rotary International Award for Service. In 2007, Jane
3	0.12782	0.60020	0.77256	0.01910	1.000	discovered that there was no local food bank in town and coordinated meetings with
3	0.12406	0.57837	0.80451	0.02059	1.000	fellow Lions' Club members and Fire Chief Glenny to create a space for residents to drop
3	0.12782	0.55804	0.43421	0.01910	1.000	off and pick up food. Her vision lives on today.
3	0.29699	0.37791	0.62030	0.01892	1.000	Charles P. Deming, Sr. was a lifelong resident of Lunenburg. Charlie
3	0.12594	0.35610	0.77068	0.01890	1.000	graduated with the Lunenburg High Class of 1952. He worked as a firefighter for the
3	0.12406	0.33430	0.76128	0.02185	1.000	Lunenburg Fire Department for 49 years and was an EMT for the first Lunenburg
3	0.12782	0.31395	0.76504	0.01890	1.000	Rescue Squad. Mr. Deming was employed by General Electric Company for 35 years
3	0.12782	0.29506	0.71992	0.01744	1.000	and was a member of the GE Credit Union's Board of Directors. He served as a
3	0.12782	0.27326	0.76692	0.01744	1.000	Lunenburg Cemetery Commissioner. Charlie was treasurer of the 275th Anniversary
3	0.12782	0.25145	0.79699	0.01890	1.000	Committee and the LHS Athletic Hall of Fame Committee. In 2012, he proudly received
3	0.12782	0.23110	0.74624	0.01890	1.000	the SHS Alumnus of the Year Award. Charlie coached Lunenburg's Little League
3	0.12782	0.21076	0.73684	0.01744	1.000	baseball teams, Biddy League basketball teams and was an EMT for Pop Warner
3	0.12406	0.18895	0.78571	0.01890	1.000	football teams. He was actively involved in many sports and was a member of the GE
3	0.12782	0.16860	0.75752	0.01890	1.000	Golf League and Lunenburg Men's Softball League. Charlie was known as a "human
3	0.12782	0.14680	0.78947	0.01890	1.000	GPS"; he could give you directions to anywhere in Massachusetts and knew Lunenburg
3	0.12782	0.12645	0.76880	0.01890	1.000	like the back of his hand; its highways, back roads, forests, fields and waterways. He
3	0.12782	0.10465	0.74812	0.01890	1.000	was a talented woodworker and craftsman; family and friends treasure beautiful
3	0.12782	0.08430	0.39286	0.01890	1.000	reminders of his creativity and generosity.
3	0.49436	0.02762	0.01128	0.01017	1.000	3
4	0.15226	0.93304	0.25752	0.01761	1.000	TABLE OF CONTENTS
4	0.06955	0.89236	0.13722	0.01463	1.000	Lunenburg Profile
4	0.06955	0.87500	0.23872	0.01463	1.000	Elected Officials- State & Local
4	0.06955	0.85465	0.29511	0.01599	1.000	Appointed Officials/Committees/Boards
4	0.15226	0.83576	0.18233	0.01744	1.000	ADMINISTRATION
4	0.06955	0.81541	0.38722	0.01308	1.000	TOWN MANAGER REPORT- KERRY A. SPEIDEL
4	0.15226	0.79651	0.13158	0.01308	1.000	ACCOUNTANT
4	0.15226	0.77753	0.10714	0.01317	1.000	Balance Sheet
4	0.15226	0.75868	0.22556	0.01463	1.000	General Fund Revenues Chart
4	0.15226	0.73834	0.13534	0.01463	1.000	FY 2014 Receipts
4	0.15226	0.71948	0.24812	0.01599	1.000	General Fund Expenditures Chart
4	0.15226	0.69913	0.50752	0.01744	1.000	General Fund Appropriations Summary & Classification of Accounts
4	0.15038	0.68169	0.17481	0.01599	1.000	Special Revenue Funds
4	0.15226	0.66270	0.16165	0.01463	1.000	Capital Project Funds
4	0.06955	0.64534	0.14474	0.01314	1.000	Board of Assessors
4	0.15038	0.62645	0.27632	0.01318	1.000	TREASURER/TAX COLLECTOR
4	0.15226	0.60465	0.27632	0.01599	1.000	Treasurer's Cash as of June 30, 2014
4	0.15223	0.58855	0.09216	0.01331	1.000	Trust Funds
4	0.15226	0.56820	0.29135	0.01464	1.000	Outstanding Debt Repayment Schedule
4	0.15226	0.55084	0.14662	0.01314	1.000	Collection of Taxes
4	0.14662	0.53051	0.16917	0.01463	1.000	TOWN SERVICES
4	0.06955	0.51017	0.26880	0.01463	1.000	Agricultural Commission - no report
4	0.06955	0.49128	0.15602	0.01453	1.000	Building Department
4	0.06955	0.47238	0.16917	0.01599	1.000	Cemetery Commission
4	0.07128	0.45467	0.27850	0.01644	1.000	Conservation Commission - no report
4	0.06955	0.43452	0.12970	0.01463	1.000	Council on Aging
4	0.06955	0.41567	0.20677	0.01463	1.000	Cultural Council - no report
4	0.06955	0.39680	0.21617	0.01599	1.000	Department of Public Works
4	0.06955	0.37791	0.22932	0.01453	1.000	Green Community Task Force
4	0.06955	0.36037	0.16917	0.01318	1.000	Historical Commission
4	0.06761	0.33984	0.10914	0.01508	1.000	Public Library
4	0.06955	0.32267	0.14474	0.01463	1.000	Sewer Commission
4	0.06918	0.29952	0.09096	0.01869	1.000	Technology
4	0.06955	0.28343	0.19361	0.01453	1.000	Veterans Agent- no report
4	0.14662	0.26453	0.40602	0.01453	1.000	PROTECTION OF PERSONS & PROPERTY
4	0.06955	0.24554	0.12218	0.01319	1.000	Board of Health
4	0.06955	0.22669	0.28195	0.01314	1.000	Nashoba Associated Boards of Health
4	0.06955	0.20635	0.12594	0.01463	1.000	Fire Department
4	0.06955	0.18750	0.14098	0.01463	1.000	Police Department
4	0.14662	0.17006	0.10714	0.01308	1.000	PLANNING
4	0.06955	0.14826	0.12406	0.01453	1.000	Capital Planning
4	0.06955	0.12936	0.11654	0.01599	1.000	Planning Board
4	0.06955	0.11037	0.18797	0.01463	1.000	Zoning Board of Appeals
4	0.80263	0.89680	0.01128	0.01017	0.500	6
4	0.80075	0.87645	0.01316	0.01308	1.000	8
4	0.80075	0.85610	0.02444	0.01744	1.000	11
4	0.80075	0.81541	0.02444	0.01599	1.000	19
4	0.80075	0.77762	0.02444	0.01599	1.000	20
4	0.80075	0.75727	0.02444	0.01744	1.000	21
4	0.79887	0.73837	0.02632	0.01744	1.000	22
4	0.79887	0.71948	0.02632	0.01744	1.000	23
4	0.79887	0.70203	0.02632	0.01599	1.000	24
4	0.80075	0.68169	0.02444	0.01744	1.000	29
4	0.80075	0.66279	0.02444	0.01744	1.000	34
4	0.80075	0.64680	0.02256	0.01308	1.000	35
4	0.80075	0.60901	0.02256	0.01163	1.000	36
4	0.80075	0.58866	0.02068	0.01308	1.000	37
4	0.80075	0.56977	0.02068	0.01453	1.000	39
4	0.80075	0.55233	0.02068	0.01163	1.000	43
4	0.80075	0.49419	0.02068	0.01163	1.000	47
4	0.80075	0.47529	0.02068	0.01163	1.000	48
4	0.80075	0.43750	0.02068	0.01163	1.000	49
4	0.80075	0.39971	0.02068	0.01163	1.000	51
4	0.80075	0.38081	0.02068	0.01163	1.000	56
4	0.80075	0.36192	0.02256	0.01163	1.000	56
4	0.80075	0.34157	0.02068	0.01308	1.000	57
4	0.80075	0.32267	0.02444	0.01599	1.000	59
4	0.80075	0.30378	0.02444	0.01599	1.000	62
4	0.80075	0.24564	0.02444	0.01599	1.000	67
4	0.80075	0.22674	0.02444	0.01599	1.000	68
4	0.79887	0.20785	0.02632	0.01599	1.000	74
4	0.80075	0.14971	0.02444	0.01453	1.000	85
