page	x	y	w	h	conf	text
1	0.37030	0.87791	0.32331	0.02189	1.000	TOWN OF LUNENBURG
1	0.23684	0.83721	0.58647	0.02192	1.000	ANNUAL REPORT FOR FISCAL YEAR 2016
2	0.21241	0.19041	0.63910	0.01892	1.000	Cover photo of Lunenburg Middle/High School at dusk is courtesy of
2	0.40789	0.15988	0.24624	0.01745	1.000	Eric Vickery Photography.
2	0.52444	0.07413	0.00940	0.01017	1.000	2
3	0.43045	0.91860	0.20113	0.02038	1.000	In Memoriam
3	0.26692	0.76453	0.63910	0.01599	1.000	Jean Elizabeth Hobbs, a dedicated and energetic member of the Lunenburg community for
3	0.12030	0.74702	0.77444	0.01612	1.000	more than 60 years. She graduated from Northbridge High School in 1944 and went on to study at Memorial Hospital
3	0.12030	0.72817	0.80827	0.01746	1.000	School of Nursing in Worcester, graduating in 1947. That same year she married Frederick B. Hobbs and moved to Lunen-
3	0.12030	0.71221	0.32143	0.01453	1.000	burg, where he would later become Police Chief.
3	0.12218	0.68750	0.78195	0.01463	1.000	She was a contributor to the town history, Lunenburg: The Heritage of Turkey Hills, 1728-1978 and played key roles in
3	0.12030	0.67006	0.40977	0.01453	1.000	planning the town's 250th and 275th anniversary celebrations.
3	0.11842	0.64385	0.81203	0.01612	1.000	In the 1960s, she was a Girl Scout leader, Den Mother, and a founding member of the Lunenburg Music Aiders. She served
3	0.12218	0.62936	0.81391	0.01308	1.000	on the Town's 1976 Bicentennial Committee, the Insurance Advisory Committee, Board of Directors for the Memorial Fund
3	0.12030	0.61186	0.79511	0.01314	1.000	and for School Community Linked Services and was a member of the Lunenburg Historical Society. She was a fixture at
3	0.12218	0.59448	0.57331	0.01316	1.000	Lunenburg's Annual Town Meeting, never reluctant to share her thoughts and opinions.
3	0.12218	0.56969	0.78571	0.01316	1.000	Jean was dedicated to elder services. She was Chairwoman of the Lunenburg Council on Aging from 1990 to 2001. She
3	0.12030	0.55233	0.81015	0.01315	1.000	served on boards for the Central MA Agency on Aging, the Central MA Association of Councils on Aging, and the Monta-
3	0.12218	0.53488	0.77444	0.01308	1.000	chusett Opportunity Council and its Nutrition Advisory Board. She also served as a SHINE (Serving Health Insurance
3	0.12218	0.51736	0.78947	0.01316	1.000	Needs of Elders) counselor at Eagle House. In the early years of Fitchburg Access TV, she hosted Senior Lifestyles. She
3	0.12218	0.50000	0.80639	0.01314	1.000	was a familiar face at Eagle House where she contributed hundreds of volunteer hours and was a member of the book club.
3	0.12218	0.48401	0.81203	0.01163	1.000	Jean was instrumental in securing a state grant to expand Eagle House Senior Center in 1998. In 1998 she received a DOVE
3	0.12218	0.46652	0.66917	0.01168	1.000	Award from the Massachusetts Legislature in recognition of her dedicated volunteer service to elders.
3	0.12218	0.44041	0.79887	0.01308	1.000	For many years Jean was the Lunenburg correspondent for the Fitchburg Sentinel and the Times Free Press. From 2001 to
3	0.12218	0.42436	0.79887	0.01314	1.000	2008 she worked for The Lunenburg Ledger and wrote a popular column called "From the Eye of the Eagle" in which she
3	0.12218	0.40698	0.55827	0.01316	1.000	voiced her views on town politics and happenings, colored with a bit of local history.
3	0.24248	0.25570	0.19737	0.01612	1.000	Lawrence W. Marshall
3	0.12218	0.23110	0.81015	0.01319	1.000	Larry was born in Leominster and attended Leominster High School and Amherst College. He was active in the Boy Scouts
3	0.12218	0.21354	0.78571	0.01320	1.000	of America since his youth and continued his compassion for service with his youngest son's Troop 1798 of Lunenburg;
3	0.12030	0.19618	0.80263	0.01463	1.000	proudly assisting them to achieve the rank of Eagle Scout. He owned various businesses in the area, and was proud to be a
3	0.11842	0.18023	0.79323	0.01453	1.000	well-respected real estate appraiser for over 40 years. He was first an extremely devoted husband and father and enjoyed
3	0.11842	0.16134	0.77632	0.01599	1.000	spending time with his family and gardening. Looked on as a mentor, advisor and friend to many, Larry will be sorely
3	0.12218	0.14826	0.28383	0.01171	1.000	missed and forever remembered and loved.
3	0.52444	0.07413	0.01128	0.01017	1.000	3
4	0.38534	0.93169	0.26692	0.01599	1.000	TABLE OF CONTENTS
4	0.20865	0.88517	0.15977	0.01599	1.000	Lunenburg Profile
4	0.20865	0.86773	0.26880	0.01308	1.000	Elected Officials- State & Local
4	0.21053	0.84593	0.16729	0.01453	1.000	Appointed Officials
4	0.21053	0.82703	0.19361	0.01453	1.000	ADMINISTRATION
4	0.21053	0.80523	0.35714	0.01599	1.000	Town Manager Report-Heather R. Lemieux
4	0.21241	0.78779	0.09586	0.01163	1.000	Accountant
4	0.24060	0.76453	0.34962	0.01599	1.000	Balance Sheet for year ending June 30, 2016
4	0.24060	0.74702	0.23684	0.01170	1.000	General Funds Revenue Chart
4	0.23872	0.72384	0.14286	0.01599	1.000	FY 2016 Receipts
4	0.23872	0.70337	0.26504	0.01612	1.000	General Fund Expenditures Chart
4	0.23872	0.68304	0.33271	0.01612	1.000	General Fund Appropriations Summary &
4	0.31579	0.66567	0.21053	0.01463	1.000	Classification of Accounts
4	0.23872	0.64236	0.18609	0.01612	1.000	Special Revenue Funds
4	0.23872	0.62202	0.17105	0.01612	1.000	Capital Projects Fund
4	0.21053	0.60610	0.15977	0.01170	1.000	Board of Assessors
4	0.21053	0.58576	0.20489	0.01171	1.000	Treasurer/Tax Collector
4	0.21053	0.56250	0.28759	0.01463	1.000	Treasurer's Cash as of June 30, 2016
4	0.20865	0.54360	0.09774	0.01319	1.000	Trust Funds
4	0.20865	0.52180	0.22556	0.01466	1.000	Five Year Outstanding Debt
4	0.20865	0.50000	0.36654	0.01744	1.000	Debt Repayment Schedule as of June 30, 2016
4	0.20865	0.48256	0.15789	0.01308	1.000	Collection of Taxes
4	0.21053	0.46354	0.17857	0.01320	1.000	TOWN SERVICES
4	0.20865	0.44041	0.39662	0.01599	1.000	Agricultural Commission - no report submitted
4	0.20865	0.42006	0.58459	0.01599	1.000	Architectural Preservation District Commission- no report submitted
4	0.20865	0.39971	0.18233	0.01599	1.000	Building Department
4	0.20865	0.38070	0.19173	0.01464	1.000	Cemetery Commission
4	0.21053	0.36186	0.21992	0.01314	1.000	Conservation Commission
4	0.20865	0.33854	0.14850	0.01612	1.000	Council on Aging
4	0.20865	0.32118	0.14474	0.01314	1.000	Cultural Council
4	0.20865	0.29936	0.24436	0.01463	1.000	Department of Public Works
4	0.21053	0.28198	0.16541	0.01167	1.000	Finance Committee
4	0.21053	0.26017	0.44925	0.01463	1.000	Green Community Task Force - no report submitted
4	0.20865	0.23983	0.19361	0.01464	1.000	Historical Commission
4	0.20865	0.21801	0.20489	0.01463	1.000	Information Technology
4	0.20865	0.19767	0.06955	0.01453	1.000	Library
4	0.20865	0.18023	0.28947	0.01308	1.000	Public Access Channel Committee
4	0.20865	0.15698	0.34023	0.01599	1.000	Senior Property Tax Work Off Program
4	0.20865	0.13953	0.16165	0.01308	1.000	Sewer Commission
4	0.20865	0.11919	0.15038	0.01308	1.000	Veterans Services
4	0.88158	0.84738	0.02444	0.01308	1.000	10
4	0.86644	0.80647	0.05283	0.01497	1.000	18-19
4	0.86652	0.76740	0.05079	0.01317	1.000	20-21
4	0.88158	0.74709	0.02444	0.01308	1.000	22
4	0.88158	0.72674	0.02256	0.01308	1.000	23
4	0.88158	0.70640	0.02444	0.01308	1.000	24
4	0.86648	0.66554	0.05276	0.01340	1.000	25-30
4	0.86651	0.64527	0.05270	0.01324	1.000	31-35
4	0.88158	0.62500	0.02444	0.01308	1.000	36
4	0.86654	0.60465	0.05263	0.01453	1.000	37-38
4	0.88158	0.56395	0.02256	0.01453	1.000	39
4	0.86654	0.54506	0.05263	0.01308	1.000	40-42
4	0.88158	0.52326	0.02632	0.01599	1.000	43
4	0.86648	0.50421	0.05276	0.01338	1.000	44-46
4	0.86648	0.48242	0.05276	0.01482	1.000	47-49
4	0.88158	0.40262	0.02256	0.01308	1.000	52
4	0.88158	0.38227	0.02256	0.01308	1.000	53
4	0.88158	0.36192	0.02256	0.01308	1.000	54
4	0.86654	0.34157	0.05263	0.01453	1.000	55-56
4	0.86652	0.32118	0.05267	0.01462	1.000	57-58
4	0.86654	0.30087	0.05263	0.01453	1.000	59-63
4	0.86637	0.28156	0.05297	0.01391	1.000	64-65
4	0.88158	0.24128	0.02444	0.01308	1.000	66
4	0.88158	0.21948	0.02444	0.01453	1.000	67
4	0.86644	0.20033	0.05284	0.01358	1.000	68-69
4	0.86646	0.18005	0.05278	0.01345	1.000	70-74
4	0.88158	0.15988	0.02444	0.01308	1.000	75
4	0.86645	0.13933	0.05470	0.01495	1.000	76-77
4	0.88158	0.11919	0.02632	0.01453	1.000	78
4	0.52256	0.07122	0.01316	0.01308	1.000	4
5	0.38534	0.92733	0.27068	0.01744	1.000	TABLE OF CONTENTS
5	0.20865	0.88070	0.42669	0.01464	1.000	PROTECTION OF PERSONS & PROPERTY
