page	x	y	w	h	conf	text
1	0.42481	0.86334	0.15602	0.04514	0.500	SHENBURG MAST
1	0.40002	0.78963	0.05211	0.06391	1.000	SETTLED
1	0.43984	0.77355	0.04625	0.02442	1.000	1718|
1	0.47613	0.75789	0.11872	0.06640	1.000	NCORPORATED
1	0.26504	0.68895	0.40977	0.02335	1.000	TOWN OF LUNENBURG
1	0.13910	0.64236	0.71992	0.02334	1.000	ANNUAL REPORT FOR FISCAL YEAR 2025
1	0.20489	0.17151	0.53759	0.01599	1.000	Cover photo by Stephanie Grzybowski, Winner of the Town Photo Contest
3	0.08257	0.91230	0.10553	0.01843	1.000	In Memoriam
3	0.08459	0.89385	0.13722	0.01761	1.000	Lunenburg Profile
3	0.08459	0.86773	0.24248	0.01453	1.000	Elected Officials: Sate and Local
3	0.08459	0.83854	0.14662	0.01612	1.000	Appointed Officials
3	0.08459	0.80233	0.21429	0.01599	1.000	Report of the Town Manager
3	0.08447	0.78448	0.09046	0.01680	1.000	Accountant
3	0.40977	0.82267	0.16917	0.01599	1.000	ADMINISTRATION
3	0.34962	0.76453	0.32331	0.02044	1.000	Balance Sheet for FY Ending June 30, 2025
3	0.34774	0.74702	0.28195	0.01896	1.000	Special Revenue Fund Balance Detail
3	0.35526	0.72817	0.15038	0.01746	1.000	Capital Project Fund
3	0.35338	0.71221	0.18985	0.01894	1.000	Trust Fund Balance Detail
3	0.35121	0.69112	0.30691	0.02319	1.000	Undesignated Fund Balance Roll-forward
3	0.08459	0.67436	0.14286	0.01612	1.000	Board of Assessors
3	0.08459	0.65698	0.14850	0.01599	1.000	Treasurer/Collector
3	0.34962	0.63663	0.27256	0.01744	1.000	Treasurer's Cash as of June 30, 2024
3	0.34960	0.62054	0.09215	0.01328	1.000	Trust Funds
3	0.35150	0.60020	0.37406	0.02044	1.000	Trust and Stabilization Funds Held by Other Banks
3	0.34962	0.58135	0.21805	0.01894	1.000	Five Years Outstanding Debt
3	0.34962	0.56250	0.19925	0.02331	1.000	Debt Repayment Schedule
3	0.34962	0.54506	0.31391	0.01893	1.000	Collection of Taxes Receivables Summary
3	0.41541	0.52902	0.15602	0.01761	1.000	TOWN SERVICES
3	0.08459	0.50868	0.15789	0.01612	1.000	Building Department
3	0.08459	0.49128	0.16917	0.01744	1.000	Cemetery Commission
3	0.08459	0.47238	0.19549	0.02042	1.000	Conservation Commission
3	0.08445	0.45284	0.13186	0.01874	1.000	Council on Aging
3	0.08459	0.42878	0.12406	0.01319	1.000	Cultural Council
3	0.08459	0.39971	0.21053	0.01599	1.000	Department of Public Works
3	0.08459	0.38219	0.14474	0.01463	1.000	Finance Committee
3	0.08459	0.35465	0.23308	0.01464	1.000	Green Communities Committee
3	0.08271	0.31820	0.17105	0.01464	1.000	Historical Commission
3	0.08459	0.27902	0.13722	0.01612	1.000	Housing Authority
3	0.08459	0.25145	0.18985	0.01599	1.000	Lunenburg Public Library
3	0.08459	0.23401	0.18797	0.01453	1.000	Lunenburg Public Access
3	0.08459	0.21503	0.22744	0.01612	1.000	Senior Property Tax Work-Off
3	0.08455	0.19759	0.06397	0.01471	1.000	Program
3	0.08459	0.18023	0.14286	0.01453	1.000	Sewer Commission
3	0.08459	0.16270	0.13910	0.01317	1.000	Veterans' Services
3	0.08459	0.12500	0.12030	0.01463	1.000	Board of Health
3	0.08459	0.10610	0.22744	0.01453	1.000	Nashoba Associated Boards of
3	0.08451	0.08993	0.05467	0.01490	1.000	Health
3	0.08459	0.06969	0.12218	0.01463	1.000	Fire Department
3	0.31015	0.14385	0.36466	0.01463	1.000	PROTECTION OF PERSONS & PROPERTY
3	0.78947	0.91270	0.07707	0.01612	1.000	Pages 1-4
