page	x	y	w	h	conf	text
1	0.31767	0.79067	0.37406	0.02037	1.000	TOWN OF LUNENBURG
1	0.20301	0.30523	0.59398	0.01892	1.000	ANNUAL REPORT FOR FISCAL YEAR 2018
3	0.43233	0.88517	0.13346	0.01463	1.000	In Memoriam
3	0.39286	0.45203	0.19737	0.01895	1.000	Lance Douglas May
3	0.12406	0.39826	0.75000	0.01599	1.000	Lance was born in Fitchburg and was a resident of Lunenburg for 69 years. He graduated from
3	0.12594	0.38070	0.73120	0.01612	1.000	Lunenburg High School in 1968 and Mt. Wachusett Community College in 1971. He also at-
3	0.12406	0.36334	0.74436	0.01747	1.000	tended Holy Cross College and Fitchburg State University. He worked for the Commonwealth
3	0.12406	0.34593	0.72556	0.01744	1.000	of Massachusetts, Department of Revenue and the Department of Conservation and Recrea-
3	0.12406	0.32837	0.72932	0.01910	1.000	tion. Throughout his life he was a devoted public servant to the Town of Lunenburg, serving
3	0.12406	0.31250	0.73872	0.01744	1.000	on numerous boards and commissions. His public service began in 1971 when he was elected
3	0.12208	0.29346	0.74455	0.02177	1.000	to the Park Commission at the age of 22. Lance's career continued to include the Board of Se-
3	0.12218	0.27753	0.73120	0.01612	1.000	lectmen where he served as Chairman. He also served on the Lunenburg Housing Authority,
3	0.12594	0.26017	0.73496	0.01599	1.000	Lunenburg Cable Advisory Committee, Lunenburg High School Athletic Hall of Fame Com-
3	0.12406	0.24273	0.73684	0.01744	1.000	mittee and the Lunenburg Alumni Association. At the time of his death, he was the Chairman
3	0.12406	0.22669	0.73872	0.01761	1.000	of the Lunenburg Cemetery Commission. Lance coached Little League baseball and soccer in
3	0.12594	0.21076	0.72180	0.01453	1.000	town for many years. He was a former member of the Board of Trustees for Mt. Wachusett
3	0.12594	0.19186	0.69549	0.01746	1.000	Community College and a longtime member of the Lunenburg Historical Society. Lance
3	0.12406	0.17436	0.75000	0.01612	1.000	served as a former State Committeeman and Chairman of the Lunenburg Republican Party and
3	0.12594	0.15698	0.74248	0.01744	1.000	worked on many campaigns. Lance was a member of the United Parish of Lunenburg, the Au-
3	0.12218	0.13953	0.72744	0.01746	1.000	rora Lodge of Masons and was an Aleppo Shriner. He was a devoted family man and a true
3	0.12406	0.12500	0.33835	0.01463	1.000	"Lunenburger" in every sense of the word.
4	0.41541	0.88953	0.24812	0.01746	1.000	TABLE OF CONTENTS
4	0.25752	0.83135	0.19925	0.01463	1.000	LUNENBURG PROFILE
4	0.25752	0.81395	0.34398	0.01599	1.000	ELECTED OFFICIALS- STATE & LOCAL
4	0.25940	0.79651	0.20677	0.01453	1.000	APPOINTED OFFICIALS
4	0.25752	0.76017	0.17293	0.01744	1.000	ADMINISTRATION
4	0.25752	0.74554	0.23496	0.01612	1.000	TOWN MANAGER REPORT
4	0.25940	0.72965	0.12970	0.01163	1.000	ACCOUNTANT
