page	x	y	w	h	conf	text
10	0.37970	0.93308	0.11104	0.02041	1.000	ELECTED
10	0.49401	0.93308	0.12817	0.02041	1.000	OFFICIALS
10	0.06015	0.88517	0.12030	0.02180	1.000	GOVERNOR
10	0.06203	0.87205	0.05249	0.01473	1.000	Maura
10	0.11690	0.87205	0.05979	0.01473	1.000	Healey
10	0.06203	0.85756	0.11648	0.01618	1.000	Massachusetts
10	0.18110	0.85774	0.03881	0.01599	1.000	State
10	0.22249	0.85756	0.05382	0.01618	1.000	House
10	0.06010	0.84115	0.02278	0.01608	1.000	24
10	0.08529	0.84167	0.06308	0.01584	1.000	Beacon
10	0.15078	0.84194	0.02278	0.01567	1.000	St.
10	0.17597	0.84205	0.05049	0.01578	1.000	Room
10	0.22887	0.84186	0.03246	0.01612	1.000	280
10	0.06203	0.82267	0.05310	0.01744	1.000	Office
10	0.11792	0.82281	0.01675	0.01726	1.000	of
10	0.13746	0.82281	0.02791	0.01726	1.000	the
10	0.16816	0.82267	0.07808	0.01744	1.000	Governor
10	0.06203	0.80808	0.06202	0.01473	1.000	Boston,
10	0.12643	0.80808	0.03336	0.01473	1.000	MA
10	0.16217	0.80808	0.05211	0.01473	1.000	02133
10	0.06203	0.79360	0.12406	0.01453	1.000	617-725-4005
10	0.06203	0.77609	0.03819	0.01473	1.000	888-
10	0.10260	0.77609	0.07597	0.01473	1.000	870-7770
10	0.06200	0.69607	0.07496	0.01906	1.000	Elizabeth
10	0.13988	0.69624	0.06316	0.01903	1.000	Warren
10	0.06193	0.67880	0.05711	0.01924	1.000	Boston
10	0.12185	0.67841	0.06058	0.01926	1.000	Office
10	0.05800	0.66162	0.04405	0.02740	1.000	2400
10	0.10593	0.66125	0.03098	0.02726	1.000	JFK
10	0.14078	0.66051	0.06583	0.02763	1.000	Federal
10	0.21049	0.65973	0.06998	0.02767	1.000	Building
10	0.06203	0.64680	0.02239	0.01744	1.000	15
10	0.08721	0.64689	0.03908	0.01726	1.000	New
10	0.12908	0.64689	0.06699	0.01726	1.000	Sudbury
10	0.19887	0.64680	0.05301	0.01744	1.000	Street
10	0.06203	0.62921	0.06297	0.01768	1.000	Boston,
10	0.12786	0.62921	0.03145	0.01768	1.000	MA
10	0.16217	0.62921	0.05023	0.01768	1.000	02203
10	0.06203	0.61628	0.11654	0.01453	1.000	617-565-3170
10	0.06015	0.59738	0.24248	0.01599	1.000	http://www.warren.senate.gov/
10	0.06203	0.56524	0.09728	0.01768	1.000	Washington
10	0.16217	0.56524	0.04003	0.01768	1.000	D.C.
10	0.20507	0.56524	0.05057	0.01768	1.000	Office
10	0.06015	0.54924	0.03122	0.01768	1.000	309
10	0.09423	0.54924	0.04003	0.01768	1.000	Hart
10	0.13712	0.54924	0.05433	0.01768	1.000	Senate
10	0.19431	0.54924	0.05147	0.01768	1.000	Office
10	0.24864	0.54924	0.06903	0.01768	1.000	Building
10	0.06203	0.53325	0.10014	0.01768	1.000	Washington,
10	0.16503	0.53325	0.02288	0.01768	1.000	D.
10	0.19077	0.53325	0.02002	0.01768	1.000	C.
10	0.21364	0.53325	0.05139	0.01768	1.000	20510
10	0.06203	0.52035	0.11278	0.01308	1.000	202-224-4543
10	0.06203	0.48822	0.03628	0.01614	1.000	Lori
10	0.10090	0.48822	0.05692	0.01599	1.000	Trahan
10	0.16040	0.48822	0.01035	0.01599	1.000	-
10	0.17334	0.48822	0.06727	0.01599	1.000	Federal-
10	0.24319	0.48822	0.02587	0.01599	1.000	3r°
10	0.27165	0.48822	0.06106	0.01614	1.000	District
10	0.06015	0.47093	0.04116	0.01602	1.000	2439
10	0.10389	0.47096	0.07244	0.01599	1.000	Rayburn
10	0.17892	0.47093	0.04100	0.01602	1.000	HOB
10	0.06203	0.45328	0.10014	0.01768	1.000	Washington,
10	0.16503	0.45328	0.04003	0.01768	1.000	D.C.
10	0.20792	0.45328	0.05147	0.01768	1.000	20515
10	0.06012	0.43593	0.04539	0.01608	1.000	(202)
10	0.10799	0.43602	0.07625	0.01613	1.000	225-3411
10	0.59962	0.88510	0.10980	0.02189	1.000	ATTORNEY
10	0.71296	0.88510	0.10283	0.02189	1.000	GENERAL
10	0.59962	0.87064	0.05955	0.01614	1.000	Andrea
10	0.66176	0.87079	0.03105	0.01599	1.000	Joy
10	0.69540	0.87064	0.08092	0.01614	1.000	Campbell
10	0.59962	0.85606	0.04907	0.01894	1.000	Office
10	0.65176	0.85606	0.01838	0.01894	1.000	of
10	0.67320	0.85606	0.07353	0.01894	1.000	Ăttorney
10	0.74980	0.85606	0.06599	0.01894	1.000	General
10	0.60147	0.84033	0.03533	0.01607	1.000	One
10	0.63926	0.84055	0.08319	0.01576	1.000	Ashburton
10	0.72491	0.84044	0.05044	0.01569	1.000	Place,
10	0.77781	0.84034	0.03784	0.01566	1.000	20th
10	0.81811	0.83982	0.04470	0.01609	1.000	Floor
10	0.59962	0.82267	0.06146	0.01744	1.000	Boston,
10	0.66388	0.82281	0.03350	0.01726	1.000	MA
10	0.70016	0.82267	0.05736	0.01744	1.000	02108
10	0.59962	0.80669	0.11810	0.02180	1.000	617-727-2200
10	0.72120	0.80682	0.05556	0.02146	1.000	Boston
10	0.78023	0.80669	0.05436	0.02180	1.000	office
10	0.59962	0.79070	0.11450	0.01744	1.000	508-792-7600
10	0.71691	0.79082	0.08374	0.01726	1.000	Worcester
10	0.80344	0.79070	0.04994	0.01744	1.000	office
10	0.59962	0.77315	0.05438	0.01610	1.000	Email:
10	0.65659	0.77315	0.13476	0.01610	1.000	ago@state.ma.us
10	0.28571	0.74273	0.17487	0.01905	1.000	MASSACHUSETTS
10	0.46364	0.74285	0.17157	0.01894	1.000	CONGRESSIONAL
10	0.63828	0.74273	0.13616	0.01905	1.000	DELEGATION
10	0.45298	0.72668	0.08275	0.01757	1.000	SENATE
10	0.54699	0.69477	0.06419	0.01904	1.000	Edward
10	0.61424	0.69487	0.01225	0.01894	1.000	J.
10	0.62956	0.69477	0.06593	0.01904	1.000	Markey
10	0.54887	0.68013	0.05972	0.01473	1.000	Boston
10	0.61097	0.68013	0.05632	0.01473	1.000	Office
10	0.54887	0.66414	0.03160	0.01768	1.000	975
10	0.58333	0.66414	0.03431	0.01768	1.000	JFK
10	0.62051	0.66414	0.06291	0.01768	1.000	Federal
10	0.68627	0.66414	0.07124	0.01768	1.000	Building
10	0.54887	0.64815	0.02398	0.01473	1.000	15
10	0.57523	0.64815	0.03813	0.01473	1.000	New
