page	x	y	w	h	conf	text
8	0.41729	0.93169	0.10320	0.01744	1.000	ELECTED
8	0.52328	0.93169	0.11581	0.01744	1.000	OFFICIALS
8	0.12582	0.91092	0.11678	0.02119	1.000	GOVERNOR
8	0.12594	0.88510	0.10234	0.01473	1.000	Massachusetts
8	0.23066	0.88510	0.03336	0.01473	1.000	State
8	0.26641	0.88510	0.05126	0.01473	1.000	House
8	0.12782	0.85756	0.04416	0.01453	1.000	Office
8	0.17429	0.85774	0.01620	0.01431	1.000	of
8	0.19281	0.85774	0.02315	0.01431	1.000	the
8	0.21827	0.85756	0.06932	0.01453	1.000	Governor
8	0.12778	0.84307	0.05284	0.01326	1.000	Boston,
8	0.18266	0.84300	0.02962	0.01315	1.000	MA
8	0.21432	0.84280	0.04700	0.01324	1.000	02133
8	0.64286	0.91120	0.10850	0.01768	1.000	ATTORNEY
8	0.75422	0.91120	0.09540	0.01768	1.000	GENERAL
8	0.64474	0.89971	0.04794	0.01163	1.000	Maura
8	0.69451	0.89971	0.04985	0.01163	1.000	Healey
8	0.64662	0.88510	0.04422	0.01315	1.000	Office
8	0.69295	0.88510	0.01688	0.01305	1.000	of
8	0.71194	0.88510	0.06332	0.01305	1.000	Attorney
8	0.77737	0.88510	0.05534	0.01315	1.000	General
8	0.64286	0.86911	0.03082	0.01473	1.000	One
8	0.67606	0.86911	0.07387	0.01473	1.000	Ashburton
8	0.75231	0.86911	0.04092	0.01473	1.000	Place
8	0.64286	0.85606	0.05472	0.01313	1.000	Boston,
8	0.69969	0.85606	0.02955	0.01305	1.000	MA
8	0.73135	0.85606	0.08632	0.01313	1.000	02108-1518
8	0.63910	0.84007	0.03778	0.01313	1.000	(617)
8	0.67899	0.84007	0.06913	0.01313	1.000	727-2200
8	0.75188	0.84301	0.06185	0.01018	1.000	Boston
8	0.81536	0.84301	0.04366	0.01018	1.000	office
8	0.63910	0.82702	0.03989	0.01310	1.000	(508)
8	0.68110	0.82702	0.07598	0.01305	1.000	792-7600
8	0.75919	0.82702	0.07176	0.01305	1.000	Worcester
8	0.83306	0.82702	0.04288	0.01310	1.000	office
8	0.65789	0.81103	0.04533	0.01473	1.000	Email:
8	0.70561	0.81103	0.12146	0.01473	1.000	ago@state.ma.us
8	0.27068	0.77762	0.18384	0.01910	1.000	MASSACHUSETTS
8	0.45758	0.77778	0.18076	0.01894	1.000	CONGRESSIONAL
8	0.64141	0.77762	0.14431	0.01910	1.000	DELEGATION
8	0.48496	0.76017	0.08459	0.01453	1.000	SENATE
8	0.12594	0.74411	0.07490	0.01607	1.000	Elizabeth
8	0.20343	0.74411	0.05973	0.01607	1.000	Warren
8	0.12587	0.72675	0.05876	0.01773	1.000	Boston
8	0.18728	0.72645	0.05715	0.01772	1.000	Office
8	0.12558	0.71165	0.04054	0.02144	1.000	2400
8	0.16894	0.71133	0.03387	0.02112	1.000	JFK
8	0.20563	0.71043	0.05722	0.02146	1.000	Federal
8	0.26567	0.70908	0.07305	0.02192	1.000	Building
8	0.12406	0.69318	0.02463	0.01903	1.000	15
8	0.15176	0.69318	0.03676	0.01894	1.000	New
8	0.19158	0.69318	0.06434	0.01894	1.000	Sudbury
8	0.25899	0.69318	0.04928	0.01903	1.000	Street
8	0.12588	0.67705	0.06221	0.02057	1.000	Boston,
8	0.19124	0.67744	0.02953	0.02031	1.000	MA
8	0.22392	0.67741	0.05246	0.02054	1.000	02203
8	0.12400	0.66252	0.04479	0.01764	1.000	(617)
8	0.17145	0.66273	0.07673	0.01778	1.000	565-3170
8	0.12594	0.64535	0.23684	0.01599	1.000	http://www.warren.senate.gov/
8	0.12594	0.61483	0.10173	0.01453	1.000	Washington
8	0.22998	0.61490	0.03704	0.01431	1.000	D.C.
8	0.26934	0.61483	0.05209	0.01453	1.000	Office
8	0.12594	0.59884	0.03092	0.01606	1.000	317
8	0.15945	0.59891	0.03622	0.01599	1.000	Hart
8	0.19826	0.59891	0.05174	0.01599	1.000	Senate
8	0.25259	0.59891	0.04916	0.01599	1.000	Office
8	0.30433	0.59884	0.06973	0.01606	1.000	Building
8	0.12782	0.58285	0.09590	0.01606	1.000	Washington,
8	0.22631	0.58291	0.02070	0.01599	1.000	D.
8	0.24959	0.58291	0.02070	0.01599	1.000	C.
8	0.27288	0.58285	0.04855	0.01606	1.000	20510
8	0.12594	0.56818	0.04277	0.01473	1.000	(202)
8	0.17109	0.56818	0.07515	0.01473	1.000	224-4543
8	0.59211	0.74273	0.06013	0.01453	1.000	Edward
8	0.65455	0.74285	0.01620	0.01431	1.000	J.
8	0.67307	0.74273	0.06002	0.01453	1.000	Markey
8	0.59211	0.72811	0.05904	0.01316	1.000	Boston
8	0.65325	0.72811	0.05163	0.01316	1.000	Office
8	0.59398	0.71076	0.03129	0.01610	1.000	975
8	0.62786	0.71086	0.03363	0.01599	1.000	JFK
8	0.66408	0.71086	0.05950	0.01599	1.000	Federal
8	0.72617	0.71076	0.06706	0.01610	1.000	Building
8	0.59398	0.69477	0.02107	0.01453	1.000	15
8	0.61737	0.69487	0.03935	0.01431	1.000	New
8	0.65904	0.69487	0.06481	0.01431	1.000	Sudbury
8	0.72617	0.69477	0.04827	0.01453	1.000	Street
8	0.59586	0.67719	0.06004	0.01768	1.000	Boston,
8	0.65877	0.67719	0.02859	0.01768	1.000	MA
8	0.69022	0.67719	0.05226	0.01768	1.000	02203
8	0.58835	0.66279	0.04619	0.01453	1.000	(617)
8	0.63685	0.66279	0.07556	0.01453	1.000	565-8519
8	0.59398	0.64680	0.24248	0.01744	1.000	http://www.markey.senate.gov/
