page	x	y	w	h	conf	text
8	0.06750	0.88881	0.12816	0.02034	1.000	GOVERNOR
8	0.06955	0.86192	0.04449	0.01308	1.000	Office
8	0.11615	0.86195	0.01477	0.01305	1.000	of
8	0.13303	0.86195	0.02322	0.01305	1.000	the
8	0.15836	0.86192	0.07472	0.01308	1.000	Governor
8	0.06767	0.84593	0.04617	0.01453	1.000	Office
8	0.11615	0.84596	0.01389	0.01431	1.000	of
8	0.13235	0.84596	0.02315	0.01431	1.000	the
8	0.15782	0.84596	0.02315	0.01431	1.000	Lt.
8	0.18328	0.84593	0.07048	0.01453	1.000	Governor
8	0.06764	0.83121	0.02776	0.01604	1.000	MA
8	0.09787	0.83168	0.03532	0.01564	1.000	State
8	0.13566	0.83175	0.05043	0.01567	1.000	House,
8	0.18856	0.83185	0.04539	0.01566	1.000	Room
8	0.23642	0.83153	0.02864	0.01604	1.000	280
8	0.06767	0.81395	0.05502	0.01896	1.000	Boston,
8	0.12575	0.81397	0.02757	0.01894	1.000	MA
8	0.15639	0.81395	0.04662	0.01896	1.000	02133
8	0.06573	0.79919	0.10913	0.01645	1.000	(617)725-4005
8	0.06579	0.72674	0.07548	0.01744	1.000	Elizabeth
8	0.14406	0.72674	0.06082	0.01744	1.000	Warren
8	0.06767	0.71076	0.05685	0.01315	1.000	Boston
8	0.12663	0.71076	0.05758	0.01315	1.000	Office
8	0.06569	0.69382	0.04051	0.01630	1.000	2400
8	0.10852	0.69397	0.03295	0.01582	1.000	JFK
8	0.14378	0.69348	0.06065	0.01604	1.000	Federal
8	0.20675	0.69250	0.07154	0.01654	1.000	Building
8	0.06579	0.67424	0.02347	0.02062	1.000	15
8	0.09259	0.67424	0.03336	0.02062	1.000	New
8	0.12929	0.67424	0.06672	0.02062	1.000	Sudbury
8	0.19935	0.67424	0.05065	0.02062	1.000	Street
8	0.06573	0.65671	0.06221	0.02057	1.000	Boston,
8	0.13109	0.65709	0.02953	0.02031	1.000	MA
8	0.16377	0.65706	0.05246	0.02053	1.000	02203
8	0.06559	0.64156	0.04228	0.01804	1.000	(617)
8	0.11025	0.64219	0.07980	0.01857	1.000	565-3170
8	0.06579	0.62500	0.23684	0.01599	1.000	http://www.warren.senate.gov/
8	0.06767	0.59157	0.09941	0.01453	1.000	Washington
8	0.16939	0.59175	0.03935	0.01431	1.000	D.C.
8	0.21106	0.59157	0.05210	0.01453	1.000	Office
8	0.06767	0.57407	0.02833	0.01604	1.000	317
8	0.09858	0.57407	0.03881	0.01599	1.000	Hart
8	0.13998	0.57407	0.05174	0.01599	1.000	Senate
8	0.19431	0.57407	0.04916	0.01599	1.000	Office
8	0.24605	0.57407	0.06786	0.01604	1.000	Building
8	0.06767	0.55808	0.09757	0.01473	1.000	Washington,
8	0.16762	0.55808	0.02145	0.01473	1.000	D.
8	0.19145	0.55808	0.01906	0.01473	1.000	C.
8	0.21289	0.55808	0.04838	0.01473	1.000	20510
8	0.06579	0.54070	0.04410	0.01453	1.000	(202)
8	0.11220	0.54070	0.07389	0.01453	1.000	224-4543
8	0.06733	0.50602	0.03580	0.01769	1.000	Niki
8	0.10545	0.50692	0.07118	0.01781	1.000	Tsongas
8	0.17897	0.50793	0.00856	0.01695	1.000	-
8	0.18986	0.50808	0.09841	0.01819	1.000	Federal-3rd
8	0.29061	0.50911	0.06486	0.01809	1.000	District
8	0.06767	0.48983	0.03868	0.01607	1.000	1714
8	0.10893	0.48990	0.08538	0.01599	1.000	Longworth
8	0.19690	0.48990	0.05174	0.01599	1.000	House
8	0.25123	0.48990	0.04916	0.01599	1.000	Office
8	0.30297	0.48983	0.06921	0.01607	1.000	Building
8	0.06767	0.47384	0.09709	0.01453	1.000	Washington,
8	0.16708	0.47391	0.03935	0.01431	1.000	D.C.
8	0.20874	0.47384	0.04878	0.01453	1.000	20515
8	0.06574	0.45619	0.04476	0.01759	1.000	(202)
8	0.11319	0.45635	0.07294	0.01769	1.000	225-3411
8	0.06767	0.40109	0.06182	0.01473	1.000	Senate-
8	0.13188	0.40109	0.07864	0.01473	1.000	Worcester
8	0.21289	0.40109	0.01430	0.01473	1.000	&
8	0.22958	0.40109	0.07864	0.01473	1.000	Middlesex
8	0.31059	0.40109	0.06535	0.01473	1.000	Districts
8	0.06543	0.38518	0.07198	0.01629	1.000	Jennifer
8	0.13928	0.38481	0.01957	0.01512	1.000	L.
8	0.16072	0.38306	0.07840	0.01643	1.000	Flanagan
8	0.06767	0.36616	0.03132	0.01768	1.000	MA
8	0.10185	0.36616	0.04003	0.01768	1.000	State
8	0.14474	0.36616	0.05433	0.01768	1.000	House,
8	0.20193	0.36616	0.04861	0.01768	1.000	Room
8	0.25340	0.36616	0.04359	0.01768	1.000	312D
8	0.06767	0.35017	0.05937	0.01611	1.000	Boston,
8	0.12963	0.35017	0.03105	0.01599	1.000	MA
8	0.16326	0.35017	0.05102	0.01611	1.000	02133
8	0.06575	0.33436	0.04195	0.01755	1.000	(617)
8	0.11041	0.33414	0.07948	0.01766	1.000	722-1230
8	0.06579	0.31686	0.25940	0.01599	1.000	Jennifer.Flanagan@masenate.gov
8	0.06767	0.28325	0.05134	0.01768	1.000	House
8	0.12187	0.28325	0.01716	0.01768	1.000	of
8	0.14188	0.28325	0.13154	0.01768	1.000	Representatives
8	0.27628	0.28325	0.00572	0.01768	1.000	-
8	0.28486	0.28325	0.03145	0.01768	1.000	37*
8	0.31917	0.28325	0.07435	0.01768	1.000	Middlesex
8	0.39638	0.28325	0.06039	0.01768	1.000	District
8	0.06767	0.26726	0.06897	0.01473	1.000	Jennifer
8	0.13903	0.26726	0.01906	0.01473	1.000	E.
8	0.16047	0.26726	0.06133	0.01473	1.000	Benson
8	0.06767	0.24855	0.03057	0.01745	1.000	MA
8	0.10103	0.24874	0.03908	0.01726	1.000	State
8	0.14291	0.24874	0.05583	0.01726	1.000	House,
8	0.20153	0.24874	0.05025	0.01726	1.000	Room
8	0.25456	0.24855	0.01987	0.01745	1.000	42
8	0.06767	0.23256	0.05937	0.01618	1.000	Boston,
8	0.12963	0.23274	0.03105	0.01599	1.000	MA
8	0.16326	0.23256	0.05102	0.01618	1.000	02133
8	0.06579	0.21802	0.11654	0.01453	1.000	(617)722-2014
8	0.06746	0.18060	0.05054	0.01818	1.000	House
8	0.12049	0.18155	0.01983	0.01745	1.000	of
8	0.14282	0.18178	0.13427	0.01862	1.000	Representatives-
8	0.27959	0.18317	0.02541	0.01751	1.000	3rd
8	0.30750	0.18345	0.08403	0.01811	1.000	Worcester
8	0.39403	0.18392	0.06670	0.01834	1.000	District
8	0.06767	0.16570	0.06713	0.01612	1.000	Stephen
8	0.13739	0.16582	0.01811	0.01599	1.000	L.
8	0.15809	0.16570	0.07499	0.01612	1.000	DiNatale
8	0.06767	0.14815	0.03091	0.01610	1.000	MA
8	0.10117	0.14815	0.03881	0.01599	1.000	State
8	0.14257	0.14815	0.05692	0.01599	1.000	House,
8	0.20207	0.14815	0.04916	0.01599	1.000	Room
8	0.25381	0.14815	0.03002	0.01610	1.000	276
8	0.06767	0.13215	0.05937	0.01610	1.000	Boston,
8	0.12963	0.13215	0.03105	0.01599	1.000	MA
8	0.16326	0.13215	0.05102	0.01610	1.000	02133
8	0.06573	0.11600	0.04295	0.01619	1.000	(617)
8	0.11107	0.11621	0.07696	0.01634	1.000	722-2676
8	0.06579	0.09884	0.25752	0.01453	1.000	Stephen.DiNatale@mahouse.gov
