page	x	y	w	h	conf	text
7	0.41729	0.93013	0.10340	0.01609	1.000	ELECTED
7	0.52328	0.93013	0.11769	0.01609	1.000	OFFICIALS
7	0.12401	0.90824	0.11853	0.02073	1.000	GOVERNOR
7	0.12594	0.89680	0.05162	0.01608	1.000	Charlie
7	0.18015	0.89680	0.04918	0.01608	1.000	Baker
7	0.12594	0.88081	0.10098	0.01902	1.000	Massachusetts
7	0.22998	0.88089	0.03370	0.01894	1.000	State
7	0.26675	0.88081	0.05092	0.01902	1.000	House
7	0.12581	0.86916	0.04425	0.01503	1.000	Room
7	0.17210	0.86872	0.03668	0.01495	1.000	280
7	0.12782	0.85465	0.04450	0.01319	1.000	Office
7	0.17443	0.85480	0.01688	0.01305	1.000	of
7	0.19342	0.85480	0.02322	0.01305	1.000	the
7	0.21875	0.85465	0.07072	0.01319	1.000	Governor
7	0.12780	0.84014	0.05328	0.01461	1.000	Boston,
7	0.18336	0.84031	0.03013	0.01435	1.000	MA
7	0.21576	0.84002	0.04553	0.01460	1.000	02133
7	0.12406	0.82558	0.04233	0.01322	1.000	(617)
7	0.16850	0.82558	0.07586	0.01322	1.000	725-4005
7	0.12406	0.81103	0.04022	0.01310	1.000	(888)
7	0.16639	0.81103	0.07233	0.01310	1.000	870-7770
7	0.64474	0.90988	0.10901	0.01744	1.000	ATTORNEY
7	0.75654	0.90988	0.09497	0.01744	1.000	GENERAL
7	0.64649	0.89539	0.04655	0.01501	1.000	Maura
7	0.69510	0.89483	0.05126	0.01506	1.000	Healey
7	0.64662	0.88081	0.04619	0.01453	1.000	Office
7	0.69513	0.88089	0.01620	0.01431	1.000	of
7	0.71364	0.88089	0.06250	0.01431	1.000	Attorney
7	0.77846	0.88081	0.05801	0.01453	1.000	General
7	0.64850	0.86773	0.03186	0.01316	1.000	One
7	0.68246	0.86785	0.07387	0.01305	1.000	Ashburton
7	0.75844	0.86773	0.04043	0.01316	1.000	Place
7	0.64850	0.85174	0.05575	0.01453	1.000	Boston,
7	0.70656	0.85185	0.02778	0.01431	1.000	MA
7	0.73666	0.85174	0.08665	0.01453	1.000	02108-1518
7	0.64286	0.83712	0.04035	0.01473	1.000	(617)
7	0.68559	0.83712	0.07005	0.01473	1.000	727-2200
7	0.76880	0.83866	0.05092	0.01319	1.000	Boston
7	0.82183	0.83866	0.04283	0.01319	1.000	office
7	0.64474	0.82267	0.03950	0.01453	1.000	(508)
7	0.68655	0.82281	0.07639	0.01431	1.000	792-7600
7	0.76525	0.82281	0.07176	0.01431	1.000	Worcester
7	0.83932	0.82267	0.04413	0.01453	1.000	office
7	0.65038	0.80808	0.04638	0.01314	1.000	Email:
7	0.69887	0.80808	0.12068	0.01314	1.000	ago@state.ma.us
7	0.27068	0.77471	0.18629	0.01612	1.000	MASSACHUSETTS
7	0.45956	0.77483	0.18110	0.01599	1.000	CONGRESSIONAL
7	0.64325	0.77471	0.14247	0.01612	1.000	DELEGATION
7	0.48677	0.75555	0.08474	0.01507	1.000	SENATE
7	0.12589	0.73815	0.07499	0.01914	1.000	Elizabeth
7	0.20377	0.73840	0.05943	0.01909	1.000	Warren
7	0.12594	0.72222	0.05993	0.01768	1.000	Boston
7	0.18873	0.72222	0.05376	0.01768	1.000	Office
7	0.12594	0.70494	0.03971	0.01896	1.000	2400
7	0.16871	0.70497	0.03370	0.01894	1.000	JFK
7	0.20547	0.70497	0.05821	0.01894	1.000	Federal
7	0.26675	0.70494	0.07160	0.01896	1.000	Building
7	0.12537	0.69064	0.02139	0.02182	1.000	15
7	0.14920	0.68974	0.03839	0.02206	1.000	New
7	0.19002	0.68786	0.06561	0.02282	1.000	Sudbury
7	0.25805	0.68611	0.05269	0.02268	1.000	Street
7	0.12594	0.67424	0.05993	0.01768	1.000	Boston,
7	0.18873	0.67424	0.03145	0.01768	1.000	MA
7	0.22304	0.67424	0.05328	0.01768	1.000	02203
7	0.12401	0.65849	0.04476	0.01759	1.000	(617)
7	0.17146	0.65822	0.07859	0.01771	1.000	565-3170
7	0.12406	0.64099	0.24060	0.01599	1.000	http://www.warren.senate.gov/
7	0.59398	0.73822	0.06220	0.01473	1.000	Edward
7	0.65856	0.73822	0.01430	0.01473	1.000	J.
7	0.67525	0.73822	0.05972	0.01473	1.000	Markey
7	0.59398	0.72384	0.05934	0.01312	1.000	Boston
7	0.65543	0.72384	0.05133	0.01312	1.000	Office
7	0.59586	0.70494	0.03104	0.01602	1.000	975
7	0.62949	0.70497	0.03363	0.01599	1.000	JFK
7	0.66571	0.70497	0.05950	0.01599	1.000	Federal
7	0.72781	0.70494	0.06731	0.01602	1.000	Building
7	0.59586	0.69024	0.02144	0.01473	1.000	15
7	0.61969	0.69024	0.03813	0.01473	1.000	New
7	0.66020	0.69024	0.06434	0.01473	1.000	Sudbury
7	0.72692	0.69024	0.04940	0.01473	1.000	Street
7	0.59774	0.67297	0.05925	0.01601	1.000	Boston,
7	0.65959	0.67298	0.03105	0.01599	1.000	MA
7	0.69322	0.67297	0.05114	0.01601	1.000	02203
7	0.59207	0.65827	0.04290	0.01610	1.000	(617)
7	0.63741	0.65839	0.07691	0.01619	1.000	565-8519
7	0.59398	0.64099	0.24436	0.01599	1.000	http://www.markey.senate.gov/
7	0.12594	0.60901	0.10078	0.01599	1.000	Washington
7	0.22930	0.60901	0.03881	0.01599	1.000	D.C.
7	0.27070	0.60901	0.05261	0.01599	1.000	Office
7	0.12594	0.59301	0.03092	0.01600	1.000	317
7	0.15945	0.59301	0.03622	0.01599	1.000	Hart
7	0.19826	0.59301	0.05174	0.01599	1.000	Senate
7	0.25259	0.59301	0.05174	0.01599	1.000	Office
7	0.30692	0.59301	0.06714	0.01600	1.000	Building
7	0.12782	0.57702	0.09590	0.01600	1.000	Washington,
7	0.22631	0.57702	0.02328	0.01599	1.000	D.
7	0.25218	0.57702	0.01811	0.01599	1.000	C.
7	0.27288	0.57702	0.04855	0.01600	1.000	20510
7	0.12585	0.56065	0.04300	0.01627	1.000	(202)
7	0.17120	0.56095	0.07513	0.01648	1.000	224-4543
7	0.12594	0.52904	0.03705	0.01768	1.000	Niki
7	0.16585	0.52904	0.06863	0.01768	1.000	Tsongas
7	0.23734	0.52904	0.00858	0.01768	1.000	-
7	0.24877	0.52904	0.07149	0.01768	1.000	Federal-
7	0.32312	0.52904	0.02288	0.01768	1.000	3rd
7	0.34886	0.52904	0.06656	0.01768	1.000	District
7	0.12594	0.51163	0.04175	0.01744	1.000	1714
7	0.17048	0.51178	0.08374	0.01726	1.000	Longworth
7	0.25701	0.51178	0.05025	0.01726	1.000	House
7	0.31005	0.51178	0.05025	0.01726	1.000	Office
7	0.36309	0.51163	0.06925	0.01744	1.000	Building
7	0.12782	0.49705	0.09787	0.01473	1.000	Washington,
7	0.22808	0.49705	0.03813	0.01473	1.000	D.C.
7	0.26859	0.49705	0.04908	0.01473	1.000	20515
7	0.12403	0.48114	0.04541	0.01610	1.000	(202)
7	0.17189	0.48095	0.07439	0.01618	1.000	225-3411
7	0.59774	0.60901	0.10065	0.01599	1.000	Washington
7	0.70098	0.60901	0.03881	0.01599	1.000	D.C.
7	0.74237	0.60901	0.05086	0.01599	1.000	Office
7	0.59774	0.59301	0.03080	0.01600	1.000	255
7	0.63113	0.59301	0.06209	0.01599	1.000	Dirksen
7	0.69581	0.59301	0.05174	0.01599	1.000	Senate
7	0.75014	0.59301	0.05174	0.01599	1.000	Office
7	0.80447	0.59301	0.06959	0.01600	1.000	Building
7	0.59774	0.57702	0.09806	0.01600	1.000	Washington,
7	0.69839	0.57702	0.02070	0.01599	1.000	D.
7	0.72168	0.57702	0.01811	0.01599	1.000	C.
7	0.74237	0.57702	0.05086	0.01600	1.000	20510
7	0.59586	0.56103	0.04398	0.01601	1.000	(202)
7	0.64243	0.56103	0.07562	0.01601	1.000	224-2742
7	0.59774	0.52762	0.08513	0.01615	1.000	Fitchburg
7	0.68546	0.52778	0.04139	0.01599	1.000	State
7	0.72944	0.52762	0.08635	0.01615	1.000	University
7	0.59962	0.51453	0.05792	0.01453	1.000	Center
7	0.65986	0.51473	0.02546	0.01431	1.000	for
7	0.68764	0.51473	0.10185	0.01431	1.000	Professional
7	0.79180	0.51473	0.06019	0.01431	1.000	Studies
7	0.85430	0.51453	0.05171	0.01453	1.000	Office
7	0.59774	0.50000	0.03243	0.01017	1.000	150
7	0.63181	0.50000	0.04248	0.01010	1.000	Main
7	0.67593	0.50000	0.04588	0.01017	1.000	Street
7	0.59769	0.48256	0.08806	0.01490	1.000	Fitchburg,
7	0.68797	0.48263	0.03482	0.01445	1.000	MA
7	0.72501	0.48219	0.04948	0.01474	1.000	01420
7	0.59769	0.46488	0.04198	0.01760	1.000	(978)
7	0.64235	0.46505	0.07763	0.01774	1.000	459-0101
7	0.41729	0.43013	0.07141	0.01768	1.000	STATE
7	0.49156	0.43013	0.15130	0.01768	1.000	LEGISLATORS
7	0.12594	0.41120	0.06422	0.01473	1.000	Senate-
7	0.19254	0.41120	0.08578	0.01473	1.000	Worcester
7	0.28071	0.41120	0.01668	0.01473	1.000	&
7	0.29977	0.41120	0.08578	0.01473	1.000	Middlesex
7	0.38794	0.41120	0.07071	0.01473	1.000	Districts
7	0.12594	0.39226	0.06850	0.01768	1.000	Jennifer
7	0.19730	0.39226	0.02002	0.01768	1.000	L.
7	0.22018	0.39226	0.07869	0.01768	1.000	Flanagan
7	0.12594	0.37791	0.03351	0.01603	1.000	MA
7	0.16204	0.37795	0.03881	0.01599	1.000	State
7	0.20343	0.37795	0.05433	0.01599	1.000	House,
7	0.26035	0.37795	0.04916	0.01599	1.000	Room
7	0.31209	0.37791	0.04505	0.01603	1.000	312D
7	0.12594	0.36322	0.06197	0.01614	1.000	Boston,
7	0.19050	0.36322	0.03105	0.01599	1.000	MA
7	0.22413	0.36322	0.05219	0.01614	1.000	02133
7	0.12394	0.34546	0.04517	0.01923	1.000	(617)
7	0.17187	0.34582	0.07824	0.01948	1.000	722-1230
7	0.12594	0.32994	0.25940	0.01599	1.000	Jennifer.Flanagan@masenate.gov
7	0.12594	0.29797	0.05291	0.01744	1.000	House
7	0.18164	0.29798	0.01675	0.01726	1.000	of
7	0.20118	0.29798	0.13120	0.01726	1.000	Representatives
7	0.33517	0.29798	0.00558	0.01726	1.000	-
7	0.34355	0.29798	0.03629	0.01726	1.000	37*
7	0.38263	0.29798	0.08095	0.01726	1.000	Middlesex
7	0.46637	0.29797	0.06559	0.01744	1.000	District
7	0.12782	0.28325	0.06989	0.01347	1.000	Jennifer
7	0.19989	0.28325	0.01743	0.01347	1.000	E.
7	0.21950	0.28325	0.06246	0.01347	1.000	Benson
7	0.12594	0.26453	0.03351	0.01619	1.000	MA
7	0.16204	0.26473	0.03881	0.01599	1.000	State
7	0.20343	0.26473	0.05433	0.01599	1.000	House,
7	0.26035	0.26473	0.04916	0.01599	1.000	Room
7	0.31209	0.26453	0.02249	0.01619	1.000	42
7	0.12594	0.25000	0.06183	0.01473	1.000	Boston,
7	0.19016	0.25000	0.03098	0.01473	1.000	MA
7	0.22352	0.25000	0.05092	0.01473	1.000	02133
7	0.12594	0.23401	0.11466	0.01453	1.000	(617)722-2014
7	0.12594	0.21802	0.24248	0.01453	1.000	Jennifer.Benson@mahouse.gov
7	0.12594	0.18459	0.05380	0.01890	1.000	House
7	0.18273	0.18476	0.01498	0.01852	1.000	of
7	0.20071	0.18476	0.13780	0.01852	1.000	Representatives-
7	0.34150	0.18476	0.02397	0.01852	1.000	3rd
7	0.36846	0.18476	0.08388	0.01852	1.000	Worcester
7	0.45534	0.18459	0.06534	0.01890	1.000	District
7	0.12582	0.16812	0.06825	0.01661	1.000	Stephan
7	0.19635	0.16876	0.03685	0.01632	1.000	Hay
7	0.12594	0.15262	0.03460	0.01453	1.000	MA
7	0.16285	0.15278	0.03935	0.01431	1.000	State
7	0.20452	0.15278	0.05324	0.01431	1.000	House,
7	0.26008	0.15278	0.04861	0.01431	1.000	Room
7	0.31100	0.15262	0.02170	0.01453	1.000	33
7	0.12782	0.13663	0.06036	0.01453	1.000	Boston,
7	0.19050	0.13678	0.03009	0.01431	1.000	MA
7	0.22290	0.13663	0.04965	0.01453	1.000	02133
7	0.12594	0.12205	0.04277	0.01473	1.000	(617)
7	0.17109	0.12205	0.07515	0.01473	1.000	722-2060
7	0.12594	0.10465	0.21805	0.01453	1.000	Stephan.Hay@mahouse.gov
7	0.56764	0.39376	0.06427	0.01758	1.000	District
7	0.63463	0.39391	0.05525	0.01756	1.000	Office
7	0.56767	0.37791	0.02057	0.01603	1.000	24
7	0.59082	0.37795	0.05692	0.01599	1.000	Church
7	0.65033	0.37791	0.04892	0.01603	1.000	Street
7	0.56727	0.36181	0.09435	0.02062	1.000	Leominster,
7	0.66434	0.36147	0.03172	0.01975	1.000	MA
7	0.69879	0.36070	0.05154	0.02009	1.000	01453
7	0.56767	0.34722	0.04514	0.01473	1.000	(978)
7	0.61520	0.34722	0.07465	0.01473	1.000	534-3388
7	0.57125	0.29714	0.10442	0.01990	1.000	(Lunenburg
7	0.67847	0.29659	0.07685	0.01957	1.000	Precincts
7	0.75813	0.29642	0.01864	0.01909	1.000	A,
7	0.77957	0.29624	0.01864	0.01909	1.000	C,
7	0.80102	0.29589	0.02627	0.01926	1.000	D)
7	0.56203	0.18459	0.10191	0.01890	1.000	(Lunenburg
7	0.66694	0.18476	0.06590	0.01852	1.000	Precinet
7	0.73584	0.18459	0.02544	0.01890	1.000	B)
7	0.56560	0.16504	0.06982	0.02252	1.000	District
