page	x	y	w	h	conf	text
7	0.39474	0.90262	0.09491	0.02036	1.000	ELECTED
7	0.49292	0.90262	0.11046	0.02036	1.000	OFFICIALS
7	0.11460	0.88062	0.11290	0.02074	1.000	GOVERNOR
7	0.11654	0.87205	0.05067	0.01312	1.000	Charlie
7	0.16932	0.87205	0.04308	0.01312	1.000	Baker
7	0.11654	0.85756	0.09710	0.01323	1.000	Massachusetts
7	0.21575	0.85774	0.03166	0.01305	1.000	State
7	0.24952	0.85756	0.04935	0.01323	1.000	House
7	0.11654	0.84007	0.04005	0.01768	1.000	Room
7	0.15945	0.84007	0.03604	0.01768	1.000	280
7	0.11654	0.82407	0.04291	0.01895	1.000	Office
7	0.16251	0.82407	0.01225	0.01894	1.000	of
7	0.17783	0.82407	0.02145	0.01894	1.000	the
7	0.20234	0.82407	0.07021	0.01895	1.000	Governor
7	0.11654	0.80959	0.05305	0.01744	1.000	Boston,
7	0.17239	0.80976	0.02512	0.01726	1.000	MA
7	0.20030	0.80959	0.04594	0.01744	1.000	02133
7	0.11457	0.79472	0.03646	0.01766	1.000	(617)
7	0.15365	0.79495	0.07388	0.01789	1.000	725-4005
7	0.11462	0.78036	0.03787	0.01610	1.000	(888)
7	0.15493	0.78048	0.06880	0.01620	1.000	870-7770
7	0.60714	0.88372	0.10344	0.01744	1.000	ATTORNEY
7	0.71337	0.88372	0.09302	0.01744	1.000	GENERAL
7	0.61059	0.86933	0.04600	0.01713	1.000	Maura
7	0.65843	0.86791	0.05429	0.01734	1.000	Healey
7	0.61278	0.85606	0.04136	0.01603	1.000	Office
7	0.65673	0.85606	0.01552	0.01599	1.000	of
7	0.67484	0.85606	0.05950	0.01599	1.000	Attorney
7	0.73693	0.85606	0.05630	0.01603	1.000	General
7	0.61278	0.84301	0.02856	0.01473	1.000	One
7	0.64372	0.84301	0.07149	0.01473	1.000	Ashburton
7	0.71759	0.84301	0.03993	0.01473	1.000	Place
7	0.61277	0.82708	0.05150	0.01170	1.000	Boston,
