page	x	y	w	h	conf	text
7	0.39662	0.91860	0.09249	0.01453	1.000	ELECTED
7	0.49142	0.91860	0.10632	0.01453	1.000	OFFICIALS
7	0.08456	0.89234	0.11283	0.01619	1.000	GOVERNOR
7	0.08459	0.87921	0.05893	0.01323	1.000	Charlie
7	0.14563	0.87921	0.04798	0.01323	1.000	Baker
7	0.08459	0.86322	0.11183	0.01473	1.000	Massachusetts
7	0.19880	0.86322	0.04051	0.01473	1.000	State
7	0.24169	0.86322	0.05154	0.01473	1.000	House
7	0.08445	0.84873	0.04882	0.01372	1.000	Room
7	0.13509	0.84831	0.03046	0.01348	1.000	280
7	0.08459	0.83285	0.05049	0.01311	1.000	Office
7	0.13719	0.83291	0.01900	0.01305	1.000	of
7	0.15829	0.83291	0.02744	0.01305	1.000	the
7	0.18784	0.83285	0.07532	0.01311	1.000	Governor
7	0.08459	0.81524	0.05941	0.01473	1.000	Boston,
7	0.14638	0.81524	0.03336	0.01473	1.000	MA
7	0.18212	0.81524	0.04908	0.01473	1.000	02133
7	0.08459	0.80233	0.11842	0.01308	1.000	617-725-4005
7	0.08459	0.78634	0.11466	0.01308	1.000	888-870-7770
7	0.60338	0.89226	0.10972	0.01473	1.000	ATTORNEY
7	0.71548	0.89226	0.09467	0.01473	1.000	GENERAL
7	0.60116	0.87635	0.05340	0.01471	1.000	Maura
7	0.65671	0.87597	0.05422	0.01471	1.000	Healey
7	0.60150	0.86027	0.05155	0.01618	1.000	Office
7	0.65564	0.86027	0.01811	0.01599	1.000	of
7	0.67633	0.86027	0.06985	0.01599	1.000	Attorney
7	0.74877	0.86027	0.06138	0.01618	1.000	General
7	0.60338	0.84593	0.03482	0.01453	1.000	One
7	0.64052	0.84596	0.08333	0.01431	1.000	Ashburton
7	0.72617	0.84593	0.04263	0.01453	1.000	Place
7	0.60338	0.82828	0.06219	0.01619	1.000	Boston,
7	0.66816	0.82828	0.03105	0.01599	1.000	MA
7	0.70180	0.82828	0.09332	0.01619	1.000	02108-1518
7	0.60338	0.81524	0.12252	0.01325	1.000	617-727-2200
7	0.72801	0.81524	0.05699	0.01305	1.000	Boston
7	0.78711	0.81524	0.04748	0.01325	1.000	office
7	0.60338	0.79924	0.11925	0.01473	1.000	508-792-7600
7	0.72501	0.79924	0.07864	0.01473	1.000	Worcester
7	0.80603	0.79924	0.04923	0.01473	1.000	office
7	0.60338	0.78325	0.05253	0.01473	1.000	Email:
7	0.65829	0.78325	0.13118	0.01473	1.000	ago@state.ma.us
7	0.26128	0.75291	0.16914	0.01453	1.000	MASSACHUSETTS
7	0.43273	0.75295	0.16898	0.01431	1.000	CONGRESSIONAL
7	0.60403	0.75291	0.13093	0.01453	1.000	DELEGATION
7	0.43415	0.73961	0.07907	0.01352	1.000	SENATE
7	0.08459	0.70918	0.07582	0.01321	1.000	Elizabeth
7	0.16251	0.70918	0.05741	0.01321	1.000	Warren
7	0.08459	0.69477	0.05682	0.01315	1.000	Boston
7	0.14352	0.69477	0.05009	0.01315	1.000	Office
7	0.08459	0.67587	0.03864	0.01605	1.000	2400
7	0.12582	0.67593	0.03363	0.01599	1.000	JFK
7	0.16204	0.67593	0.06209	0.01599	1.000	Federal
7	0.22672	0.67587	0.06840	0.01605	1.000	Building
7	0.08459	0.66120	0.02128	0.01473	1.000	15
7	0.10825	0.66120	0.03813	0.01473	1.000	New
7	0.14876	0.66120	0.06672	0.01473	1.000	Sudbury
7	0.21786	0.66120	0.04905	0.01473	1.000	Street
7	0.08459	0.64520	0.06193	0.01614	1.000	Boston,
7	0.14910	0.64520	0.03105	0.01599	1.000	MA
7	0.18273	0.64520	0.05035	0.01614	1.000	02203
7	0.08459	0.63227	0.11466	0.01308	1.000	617-565-3170
7	0.08459	0.61337	0.23872	0.01599	1.000	http://www.warren.senate.gov/
7	0.08647	0.58285	0.09327	0.01606	1.000	Washington
7	0.18233	0.58291	0.03881	0.01599	1.000	D.C.
7	0.22372	0.58285	0.04884	0.01606	1.000	Office
7	0.08459	0.56686	0.03088	0.01605	1.000	309
7	0.11806	0.56692	0.03622	0.01599	1.000	Hart
7	0.15686	0.56692	0.05433	0.01599	1.000	Senate
7	0.21378	0.56692	0.04916	0.01599	1.000	Office
7	0.26552	0.56686	0.06906	0.01605	1.000	Building
7	0.08647	0.55219	0.09736	0.01768	1.000	Washington,
7	0.18668	0.55219	0.02002	0.01768	1.000	D.
7	0.20956	0.55219	0.02002	0.01768	1.000	C.
7	0.23243	0.55219	0.04952	0.01768	1.000	20510
7	0.08459	0.53924	0.10902	0.01308	1.000	202-224-4543
7	0.08459	0.50872	0.03606	0.01611	1.000	Lori
7	0.12323	0.50884	0.05433	0.01599	1.000	Trahan
